shape,scale0,beta1,beta2
5.354400289880693,778.2696547969672,-0.059044830079049065,0.32423789080113335
4.227123401324699,845.5104557536944,0.005937972698103482,0.2700935961095486
6.123110540833726,703.7838618682143,-0.04773787497391041,0.4477771529999569
5.798657879745576,733.2118080096839,-0.03511719993992496,0.4187484262180098
5.8707687925727,726.3957866221717,-0.1923271077352928,0.4901154432645191
4.033068905311334,789.8529002824323,-0.20016141262589424,0.34980040097954235
3.9747910225677483,717.9244336109356,-0.12406476473893685,0.47161715481351874
6.752894283469271,723.4896189000119,-0.06665298405658013,0.3262911214693062
4.87382037318282,829.96554567689,-0.05817028538736374,0.4770936897583465
4.630495810752669,774.9894712506945,0.005068931280001608,0.40435644513128394
5.127537947133562,788.7785874489244,-0.035382062402666135,0.35544213685758086
5.62714388592887,741.4437635396192,-0.027002294103642053,0.23464591363023765
7.059443921328703,769.0877731742795,-0.04500973029229871,0.38661519021043844
4.625175624016484,703.5910715425205,-0.1885578002309344,0.3084486390860775
6.808771218350216,673.0854712798455,-0.04392793975183319,0.3427283831701212
3.2805049140914573,793.8447088352241,-0.10348611386399507,0.15302467253841517
5.241514261127326,819.1308378216384,-0.0945161656661058,0.3468017436835367
5.492711895083581,740.9910210120418,-0.10496635128125671,0.5025179348902014
3.9211025162377684,711.2934195266877,-0.10231803060849219,0.5280746573928119
