vin_label,horizon_days,n_days,feature,window_mean,baseline_mean,z_vs_baseline,nf_p05,nf_p95,discriminative
VIN1_F_ALT,60,15,ged2_frac,0.0,0.0,-0.07,0.0,0.0,False
VIN1_F_ALT,60,15,sma_starts,2.8,0.5491,2.68,0.0,3.0,False
VIN1_F_ALT,60,15,rpm_mean,1134.8887,963.7028198242188,2.61,725.2306,1100.9621,False
VIN1_F_ALT,60,15,vsi_rpm_slope,0.0004,0.0,1.74,-0.0001,0.0002,False
VIN1_F_ALT,60,15,vsi_ceiling,28.151,27.997699737548828,0.55,27.8075,28.2644,False
VIN1_F_ALT,60,15,vsi_onset_rpm,406.4007,428.3962,-0.28,172.8,542.08,False
VIN1_F_ALT,60,15,vsi_resid_mean,-0.0469,-0.05169999971985817,0.03,-0.1984,0.2423,False
VIN1_F_ALT,60,15,vsi_resid_negfrac,0.4878,0.54,-0.34,0.0037,0.8674,False
VIN1_F_ALT,60,15,crank_recovery_t,0.1992,0.0116,2.54,0.0,0.0533,True
VIN1_F_ALT,60,15,crank_recovery_slope,0.0087,0.0058,0.1,-0.0317,0.04,False
VIN1_F_ALT,60,15,reg_duty_frac,0.7258,0.939,-1.94,0.9628,1.0,True
VIN1_F_ALT,60,15,cranks_per_ehr,0.2414,0.0619,1.15,0.0,0.4071,False
VIN1_F_ALT,60,15,crank_dur_mean,5.05,5.6894,-0.22,5.0,5.0,True
VIN1_F_ALT,60,15,ged1_frac,0.0,0.0,,0.0,0.0,False
VIN1_F_ALT,60,15,ged3_frac,0.0,0.0,,0.0,0.0,False
VIN1_F_ALT,60,15,ged_churn,0.0,0.0089,-0.07,0.0,0.0,False
VIN1_F_ALT,60,15,idle_vsi_var,0.9087,0.27730000019073486,1.52,0.0071,0.2914,True
VIN1_F_ALT,60,15,idle_vsi_acf1,0.4819,0.6006,-0.7,0.0147,0.7489,False
VIN1_F_ALT,60,15,idle_vsi_zcr,0.3159,0.199,1.15,0.0822,0.6224,False
VIN1_F_ALT,60,15,sag_highload_frac,0.0005,0.0001,0.19,0.0,0.0,True
